TF	z-score	(adj) p-value	(log) fold change	TF_target_enrichment	targets
PLAGL2	1.0	0.791627335109	0.100876214338	4.73514653451	IGF2, MPL
ZC3HAV1	1.0	0.520136604121	0.202717203882	inf	TNFRSF10D
HIVEP2	1.0	0.461974889893	-0.242076556633	inf	MYC
OSBP	1.0	0.0248982033028	-0.322120835224	3.07158427395	PPM1L, VAPB, VAPA, ABCA1
PAX9	1.0			3.07158427395	MSX1, BMP4, EREG, FGF8
TBX2	1.0			3.07158427395	GJA1, CDKN1A, GREM1, BMP2
IRF5	1.0	0.0201160098866	0.803774538337	1.59054304035	TP53, STAT2, TRAF6, IRF4, IFNA2, IRF9, IFNB1, CXCR4, IFNA17
ARHGEF12	1.0	0.983795589152	-0.00482400520676	2.00695912327	ARHGEF6, ARHGEF7, GNA12, GNA13, CD44, RHOA, MMP2
CBX6	1.0	0.0746053290782	0.513191758687	0.797017078528	H2AFV, HIST2H3A, HIST1H2AC, H2AFX, H2AFZ, HIST1H2BD, H2AFJ, HIST2H2BE, HIST1H2AJ, HIST1H2BL, HIST1H2AD, HIST1H2BN, HIST1H2BK, HIST2H2AC, HIST1H2BJ, HIST1H2BA
ZYX	1.0	0.940066554046	-0.0348122001998	1.28698072494	SRC, F2, CRKL, TWIST1, PIK3CA, CTNNB1, VASP, CTNND1, CDH1, RHOA, CTNNA1
ASCL2	1.0			2.62403214253	GCM1, SP1, CDX2, EGR1, PHLDA2
COL5A3	1.0	0.183015808534	0.868398259212	4.73514653451	PCOLCE, PCOLCE2
AMT	1.0	0.880885973562	0.085232236639	inf	NOS2
XRCC5	1.0	0.603733062669	0.165472636977	2.00695912327	TNKS, IRF3, TBK1, HRAS, JUN, KLK3, TMEM173
PHLDA1	1.0	0.430690298915	0.388795152568	inf	IGF1
NUPR1	1.0	0.179266882288	-0.756756054564	3.07158427395	FOXO3, TGFB1, DNMT1, TP53
FBXO5	1.0	0.210228290119	0.367725697659	1.42781911828	CCNB1, FBXW11, SKP1, PLK1, BTRC, ANAPC11, CDC20, CDK1, RBX1, CUL1
TANK	1.0	0.930107888794	0.0251544950088	2.28128172348	TNFSF11, MAP4K2, MAP4K4, PTPN11, MAP3K1, TNF
MECP2	1.0	0.0334111589829	-0.522467263087	1.16389932938	HMGN1, FXYD1, EGR2, WWC1, LOC105369247, AVP, LIN28A, PTEN, EZH2, POMC, BDNF, GFAP
FOXL2	1.0			8.96503420491	SIRT1, STAR, CYP26B1, SOX9, FST, GNRHR, LHX4
MTF1	1.0	0.0051104247549	0.687747343186	4.73514653451	PGF, SLC40A1
MCM7	1.0	0.0200036667096	-0.453780858516	0.797017078528	MYCN, POLA1, RAD17, KLF15, POLA2, RFC5, RFC4, H2AFX, RFC3, PRIM1, POLE, POLE4, DBF4, POLE2, POLE3, CDC7
TIAL1	1.0	0.414692320429	-0.182447036703	0.797017078528	GTF2F1, NCBP1, NCBP2, GTF2F2, TIA1, POLR2E, POLR2D, POLR2G, POLR2F, POLR2C, POLR2B, POLR2L, MYC, POLR2I, POLR2K, POLR2J
IKZF1	1.0	0.111911277844	1.2208632707	1.05548878084	NFATC2, CRLF2, NOTCH1, FOXO1, SREBF2, PTEN, LDLR, KCNN4, IL2, SH2B3, PROM1, DNAJC15, ETS1
RUVBL1	1.0	0.000757514138343	0.857834490171	0.308136793209	COPS8, RAD23B, RAD23A, COPS2, COPS3, COPS6, ILK, COPS4, COPS5, CAD, GPAM, CETN2, HSPD1, DDB2, DDB1, XPC, COPS7B, COPS7A, TERT, TP53, NME1, PTMA, CUL4A, CUL4B, NCL, DKC1, RBX1
SKI	1.0	0.579812910075	-0.169096096057	3.07158427395	SMAD4, MYC, SMAD2, SMAD3
CLIC4	1.0	0.261110726711	-0.270644048633	3.07158427395	KANSL3, SMAD7, FGF10, MMP9
HEY2	1.0	0.0478242945783	1.02697081083	1.16389932938	SNW1, MAML3, MAML1, RBPJ, NOTCH1, KAT2A, KAT2B, MAMLD1, VEGFA, EP300, CREBBP, BMP2
ABLIM2	1.0			3.07158427395	RAC1, RAC2, RAC3, CDC42
TFE3	1.0	0.0212726568861	-0.651660819927	3.07158427395	SLC34A1, COL1A2, EIF4EBP3, PHF12
TCOF1	1.0	0.323921813579	0.307852213992	2.62403214253	KEAP1, IL4, CD274, VEGFA, BCL2
SPIB	1.0			3.70090564915	TNFSF11, RAG1, SIX1
PUF60	1.0	0.810868375331	-0.0696983409254	inf	MYC
FOXG1	1.0			3.07158427395	CDKN1A, BMP4, BMI1, UNC5D
MAFK	1.0	0.00685866552436	-1.14145094737	2.28128172348	TGFB1, HBD, HBG2, HBG1, HBB, HBE1
CEBPZ	1.0	0.00386770305408	-0.639839679921	inf	CCND1
NAB1	1.0	0.157882058472	0.29499926607	inf	GDF15
KDM5B	1.0	0.01899444938	-0.795242347976	3.07158427395	MYCN, MT1F, CDKN1A, PTEN
CREB3L2	1.0	0.0020924367209	-0.652923905963	0.158519570413	CAMK1G, AKT1, AKT2, AKT3, MCL1, CREBBP, SEC23A, CAMK1, CAMK4, MAPK3, MAPK1, PRKG1, PRKG2, CAMK2D, CAMK2G, PRKCA, PRKCB, CAMK2A, CAMK2B, PRKCG, PPP1CB, EP300, RPS6KA4, PPP1CC, PPP1CA, GSK3B, PRKACG, CRTC2, PRKACA, CREM, PRKACB, ATF5, PRKD1, PRKD2, PRKD3
JUNB	1.0	1.76356634297e-07	-1.75154078918	1.73828101388	SMAD4, SMAD2, SMAD3, MAPK14, MAPK10, MAPK11, MAPK12, MAPK13, SOX6, STAT3, PTH, CBFB, TNFRSF8, COL1A2, MAPK8, DMTF1, NOS3, ITGB4, CD44, DMP1, CCNA2, GJA1, IVL, IL13, CSF2, IL6, IL10, IL4, MGP, IL2, MMP9, MMP2
HOXA11	1.0	4.22607273726e-05	-1.34894195564	4.73514653451	TP53, HOXA13
MXD4	1.0	0.731170122174	0.0876652206805	3.70090564915	MAX, MYC, ZBTB17
POU3F4	1.0			inf	IGF1
FBXW7	1.0	0.973984389865	0.00783111923416	3.07158427395	ENO1, MYC, CDC6, CEBPD
SPI1	1.06904496765	0.136453171914	1.07716151687	5.7607814707	TGFB1, ELANE, CCND2, SATB1, NCF2, NOTCH1, E2F2, RUNX1T1, RB1, IL1B, KIT, FLT3, SOX4, RARA, BCL2L11, SLC11A1, PRAM1, CSF1R, LYZ, GATA3, CXCR1, KLF4, JAK2, NDRG2, PML, CITED2, LYN, MYB, PRTN3, BLNK, SRC, TLR4, CYBB, TNF, PTGS2, IL33, EBF1, STAT3, GATA2, PTPN6, NR0B2, JCHAIN, E2F3, GFI1, E2F1, ARG1, GATA1, CLEC7A, CSF1, CSF2, CSF3, IL7, RUNX1, PRDM1, CDK6, CSF3R, UCHL1, IL32, MMP2, TFDP1
ZBTB17	1.13389341903	0.634663467463	-0.144656877932	7.15488043126	CDKN2B, ITGB1, HMGCS2, DDIT3, ITGB4, CEBPD, CCND1, CDKN1A, SLC11A1, LRRN3, ITGA6, COL1A2, CLU, NDRG2, MXD4, LGALS1, MYC, BCL2
EP400	1.13389341903	0.733449157502	-0.0892230725971	9.0470452805	H1F0, CABIN1, HIRA, ASF1A, CDKN1A, HMGA2, HMGA1, HIST1H1B, HIST1H1D, HIST1H1E, MYC, HIST1H1A, UBN1, HIST1H1C
NPAS2	1.15470053838	0.000116430258567	-1.13986745847	5.31212863227	HDAC3, NAMPT, MED1, NOCT, RORA, NR1D1, SERPINE1, NCOR1, NCOA2, NCOA1, NCOA6, BHLHE40, NR0B2, TIMELESS, CRY1, CRY2, CSNK1D, CSNK1E, RXRA, CARM1, PER3, PER2, PER1, TGS1, SMARCD3, HELZ2, PPARA, EP300, TBL1X, TBL1XR1, F7, AVP, CHD9, BHLHE41, DBP, CREBBP
ILK	1.15470053838	0.939126206223	-0.0430999245111	7.15743676205	PTGS2, TGFB1, ISL1, ITGA5, CTNNB1, AKT1, AKT2, AKT3, EDNRA, IQGAP1, MYL9, XPO1, RUVBL1, RUVBL2, ARHGEF6, ITGB6, JUN, EGF, PPP1R12A, CDH1, PPP1R14B, PPP1R14C, AURKA, ITGB1, ITGB2, ITGB5, SHC1, ITGB7, FOS, PRKCA, SOD1, PARP1, CREB1, EDN1, ILKAP, HAO1, SNAI1, SOS1, ERBB2, TACC3, ITGAV, GSK3B, IL6, CCND1, CTGF, GRB2, SPP1, RAC1, MMP9, VEGFA, PPP1R14A, CKAP5
TGFB1	1.23624507554	0.885494576553	-0.123306229082	21.2030914343	PTGS2, ELANE, TIMP4, TIMP3, TIMP1, MIA, CHSY1, PTK2B, MAFK, CD226, CD70, BDNF, AGT, EGF, FBLN5, FURIN, DCN, APEX1, PRL, RORC, MAP3K7, STRAP, INHBA, INHBB, INHBC, INHBE, CDH1, IRAK3, OFD1, CDH2, CDKN2B, RPS6KB1, IFNG, FSHR, LEFTY2, MUC4, NR2C2, BGLAP, KCNN4, PROM1, CCL20, SNAI2, SNAI1, SEMA7A, GATA3, CXCL1, BMP6, BMP2, CX3CR1, CCNG1, CCND1, APP, CSF1, PTEN, YIPF5, CFTR, DDAH2, CCL2, FOXP3, NGF, ACTA1, MMP13, CDKN1B, VSIG4, HLA-G, NOS2, SOCS3, CD209, PRG4, NOX4, CYR61, SERPINE1, NPNT, APOE, LILRB2, SLC11A1, WISP2, SPP1, EGR1, JUN, NOS3, TGM3, LTC4S, PIK3R3, TGFB1I1, ANGPT1, OCIAD2, IGF1, TSPYL2, ENG, NUPR1, PPARG, MSTN, SLC26A3, VEGFA, SHH, KLRG1, FGF2, GJA1, EGLN1, TP53, PCDH1, ARG1, HMOX1, INS, UCN, IGFBP1, PPP2R5D, ITGAE, FGF21, WNT3A, ACTA2, PDGFRA, SOST, CD40LG, SMAD9, SMAD4, SMAD5, SMAD6, SMAD7, ILK, SMAD2, SMAD3, SPRY2, FOXP1, FST, CHAT, IL1B, NEDD9, SPI1, NANOG, YY1, ASPN, CSF1R, MMP2, IFNB1, MAPK3, MAPK1, ICAM1, CITED1, CDKN1A, TGFBR2, TGFBR1, ELN, IL17A, RBL2, EDN1, VCAM1, SERPINF2, SAR1A, RELA, FSCN1, SLPI, TJP1, SGK1, OMD, IL10, IFNA1, IL13, ID2, HSPB2-C11orf52, TP73, ID1, IL6, CTGF, IL2, TMSB15B, RAD51, SDC1, IL9, FCAR, MYC, MSH2, CAV1, CTNNB1, CYP17A1, SMAD1, IL23R, SOX2, CD248, IQGAP1, BIRC5, CEBPA, KLF10, BCL2L11, TAC1, SELENOP, SULF2, ALDH1A1, GLI2, PGR, CXCR4, HSD17B1, PTK2, FOS, PDGFB, GREM1, PDGFD, HSPB3, LTBP1, HSPB1, CUBN, NCR3, LOXL2, YBX1, TNF, PLG, TNC, TNFRSF11B, HGF, XYLT1, POSTN, SELE, NOTCH1, DKK1, LAYN, MMP9, PTHLH, SELP, SIGLEC1, MMP1
ELAVL1	1.26491106407	0.37429839	0.196763298062	6.63909710978	STIM1, PTGS2, PRKAG1, CDKN1B, PRKAG3, PRKAG2, PRKAA2, PRKAA1, CTNNB1, FOXO1, CCNA2, DCK, LILRB1, CCNA1, AGTR1, MYC, RBM38, ERBB2, IGF1R, PRKAB2, PRKAB1, MSI1, FASLG, HIF1A, OCLN, GDF15, TP53, IL10, SLC11A1, HMOX1, TIA1, CCND1, NCL, VEGFA, WNT5A, BCL2
FOS	1.29777136905	0.000482436607655	-2.07139127595	3.2378259257	BCL2L1, PTGS2, PCK1, HAMP, HSPA4, GSTA2, NQO1, GPER1, AKT1, EDN3, CD226, CCK, RLN3, TYK2, AGT, MS4A2, EGF, LBP, MAP3K8, TIMP1, IL12RB1, PIK3CA, PIK3CB, IL12RB2, PIK3CD, RETN, PIK3CG, DNMT1, CBFB, CSNK2A1, GLP1R, EDN1, HTR2A, MYC, TRPV1, DMTF1, LYN, RAB5A, IFNG, CAMK2G, CREB1, BGLAP, LPL, FASLG, TGFB1I1, BRD4, GDF15, BRD2, PCK2, DUSP28, BMP2, EPO, CCND1, CXCL8, APP, CSF1, CSF2, AHR, SYK, VIP, ELK1, NPY, RHOA, CD3D, CD3E, NPS, CD3G, CCL2, NFATC1, CRP, ACTA1, STAR, KRT5, MMP13, CDKN1B, HRAS, GAPDH, CCKAR, IL6, TRAF3, TNFSF11, TCF7L2, GTF3C5, CRH, GAST, MC4R, CYSLTR1, LEP, GCG, PTEN, ESR1, EGR1, JUN, MKL1, GAD1, PRLH, JAK2, DIO2, JAK1, SCT, TRPM6, NPPA, TRH, IGF1, SIRT6, GRP, OXT, PRKCE, GNRH1, CHUK, VEGFD, IGFBP7, FCER1A, AKR7A2, FGF2, TGFB2, ITGAX, GJA1, ESR2, IRF6, ETV7, PPARG, SST, SDC2, NOG, HMOX1, HMOX2, KRT17, PRDM1, GRM5, IL13, BDNF, GHRH, CD40LG, ACE, GHRL, IL2, FOSB, SMAD7, ILK, MAPK14, FABP4, TNFSF10, MAPK10, MAPK11, ADCYAP1, MAPK13, IL1A, IL1B, NCOR2, CNR1, FCER1G, HRH2, SIK1, STAT1, HNRNPR, IFNB1, FHL2, MAPK3, FGF19, MAPK1, FOSL1, FOSL2, NFKB1, MAPK8, MAPK9, PENK, NKD1, SRC, KISS1, GALP, RALGDS, KDM6B, COMT, CHRNA4, OPRM1, IL12A, POMC, PNOC, TP53, GHSR, ADM, PRAM1, RELA, IL2RA, NMU, IL10, NTS, DEPP1, TFIP11, IL16, HOXA7, STAT5B, IL4, IL5, GNRH2, IL3, HSPE1, HTR3A, LPAR2, LPAR3, LPAR1, IRF9, CDC42, TGFB1, VMP1, TGFB3, MT2A, CDK1, PRKCG, MSH2, MPO, EGFR, IL12B, AGRP, TFF3, AGRN, BCL11B, CD247, MAP2K7, MAP2K6, UCN2, TRPA1, UGT1A6, INS, DAD1, PGF, NUP153, BCL2L11, DEFB4A, PRKG1, TAC1, SRF, TAC3, FYN, ETS1, TH, UCN, TERT, HCRT, PRKCH, NR3C1, HLA-DRB1, CYR61, CRYZ, PRKCA, PRKCB, MLN, PTH, PLAU, MAPK12, TNF, TNFRSF11A, NGF, HGF, LMNA, STAT5A, CLU, IL9, AIRE, KNG1, NOTCH1, EZR, GDNF, MCU, MMP2, MMP1
ABL1	1.3416407865	0.00151642587258	-0.800694040017	5.59836751205	BCL2L1, CCNE1, CRKL, BRK1, MAP3K3, FGR, RELN, MYC, CDH2, CBLC, CBLB, ATM, SHC1, SHC2, SHC3, FGFR4, FGFR3, FGFR1, POU2AF1, ROBO1, ROBO2, CCND1, GRB2, CDKN1A, EPHB1, HDC, CRK, NCKAP1, EGR1, CDK2, PCBP2, RASEF, CDK4, EPHB2, EPHB3, IGF1, RAD51, EPHB4, VEGFA, BLK, HCK, DDR1, HMOX1, CBL, INS, CLK3, LCK, PDGFRB, EPHA7, EPHA6, EPHA5, EPHA4, EPHA3, EPHA2, EPHA1, ATR, CTNND1, GIMAP5, GRAP, HNRNPK, NBN, MAPK8, ENAH, KDR, SRC, HNRNPA1, LYN, SOS1, SLC22A17, LRP8, RIN1, TP73, STAT5B, STAT5A, IL2, CDK5, CDK6, SHC4, IRF8, LCN2, BIRC5, CTNNB1, PLCG1, MCL1, EPS8, MAP2K4, YES1, CCNA2, FAS, NUP98, FYN, ABCB1, HNRNPA2B1, PDGFB, RAC2, RAC3, RAC1, BCL2L11, NPM1, CTNNA1, ERBB2, ABI1, PIM1, MAP3K11, BCL2
TCF7	1.3416407865	0.000297133767271	-0.996431795754	2.50961018616	HDAC1, CTNNB1, CHD4, TBX21, TLE2, TLE1, TCF7L1, TCF7L2, TLE4, RUNX2, TLE3, JUP, CTBP1, NLK, SOX17, CTBP2, SMAD4, AXIN2
WASL	1.3416407865	0.820975663257	-0.0332000538121	2.05810458732	IQGAP1, ACTG1, NCK2, RAC1, PIP5K1C, ARPC2, ARPC1A, ARPC5L, PIP5K1A, ARPC5, ARPC4, ARPC3, GRB2, PIP5K1B, NCK1, ARPC1B, ACTB, ACTR3, ACTR2, HMGB1, CDC42
MYOG	1.3416407865			1.83360246258	WNT3A, MYH14, CARM1, MYOD1, BHLHE40, PIK3CA, MYMK, PIK3CD, SIX1, PIK3CG, CDH2, IGF2, SIRT1, IGF1, CTF1, TSHZ3, PAX7, AR, FGF2, HEY1, AKAP6, TP53, AVP, INS, MEF2C, MEF2A, TNF, MEF2D, PPP3CA, PIK3CB, HES6
TRPV1	1.3416407865	0.730027208555	-0.105755378993	4.09017785202	PTGS2, NGF, TIMP1, CPEB3, WHRN, ARTN, SRC, LIAS, FOS, CAMK2D, CAMK2G, PRKCE, CAMK2A, CAMK2B, TNF, UCP2, INS, PRKACG, RUNX1, PRKACA, GDNF, PRKACB, MMP1
TBX21	1.3416407865			1.48228240974	IL7R, IL13, YY1, FCGR3A, IL12B, IL12A, LAG3, IFNAR2, IL23R, TGM4, TYK2, STAT4, STAT1, SLC11A1, TWIST1, PRL, IL12RB2, IL4, S1PR5, IL7, CXCR3, JAK2, PDCD1, TCF7, IGF1, IL17A, IFNG, CD27, FASLG, PPARA, GATA3, ZEB2, IL21, IL2RB, SOCS3, IFNA2, IL27RA, IL15, INS, IL12RB1, VIP, IL2, BCL6, HAVCR2
APEX1	1.41421356237	0.497545795912	0.195687223182	2.81760408078	TGFB1, TP53, GZMA, ARNT, CXCL8, BAX, PTGS2, HIF1A, MYC, EPAS1
PDX1	1.41421356237			1.69024408401	GCG, SP1, ONECUT1, PRKACB, NOTCH1, INS, MAPK14, FOXO1, HNF1A, SSTR5, SST, PRKACA, MYC, PRKACG, ATF3, FGFR1
WWOX	1.41421356237	0.19825264355	-0.254304733056	1.83010496487	ERBB2, TGM3, TP53, SMAD4, HYAL2, TFAP2C, VIM, YAP1, KLF5, TNF, CDH1, BECN1, HDGF, GLI1, CAV1
SMARCD1	1.41421356237	0.0104455718716	0.395379491972	2.81760408078	GTF2E1, NR3C1, GTF2F1, LILRB1, SGK1, IFNB1, GTF2B, GTF2A1, HIST2H3A, GTF3A
CACNA2D2	1.41421356237	0.495397615153	-0.289342456553	0.173080635631	STX1A, PPP2R1A, PPP2R1B, PPP2R3B, PPP2R3C, PPP2R3A, STXBP1, PPP2R5B, PRKACG, GNG10, GNG11, GNG12, GNG13, CAMK2D, GNG2, GNGT2, OXTR, GNB5, GNB4, CAMK2G, PPP2R2A, CAMK2A, PPP2R2C, PPP2R2B, GNB3, GNB2, SNAP25, VAMP2, PPP1CB, PPP1CC, PPP1CA, PPP2CA, PPP2CB, CAMK2B, SYT5, INS, GNG7, GNG4, GNG5, PRKACA, GNG3, GNGT1, PRKACB, PPP2R5D, PPP2R5E, PPP2R5A, GNG8, PPP2R5C
RSF1	1.41421356237	0.113332304816	-0.525083005482	inf	CCND1, ICAM1
SMARCC1	1.41421356237	0.164298178676	-0.334225150102	1.98503479421	GTF2E1, NR3C1, NCOA1, GTF2F1, SGK1, RBPJ, NOTCH1, IFNB1, GTF2B, KLK3, GTF2A1, HIST2H3A, GTF3A, AR
HEY1	1.41421356237			0.867057695599	KDM1A, ACAN, KAT2B, KAT2A, MYOG, LEP, MAML3, MAML1, RBPJ, KDR, SNW1, DLL4, EP300, GATA2, BMP4, RBBP8, BMP2, NOTCH1, NOTCH2, WNT4, SPEN, MAMLD1, MMP9, CTBP1, CREBBP
HOXB13	1.41421356237			4.94705227958	SNAI2, CDKN1A, EZH2, YY1, KLK3
SIX3	1.41421356237			5.79109933593	CCND1, WNT1, PAX6, NKX3-2
DNM2	1.41421356237	0.855599345509	0.0382368069546	1.83010496487	CTTN, NME1, CDH1, TLR4, CBL, CTNNB1, F2R, CD14, FIS1, HCLS1, CTNND1, LY96, GFAP, CTNNA1, KDR
POLA1	1.41421356237	0.871830041915	-0.0609034137649	0.653755607187	CDC6, CDC7, ORC6, ORC4, ORC5, ORC2, ORC3, ORC1, MCM7, MCM6, MCM5, MCM4, MCM3, MCM2, MCMDC2, MCM9, MCM8, E2F3, RPA4, RPA1, RPA3, RPA2, CDK1, CDK2, CDK3, DBF4, CDC45, TFDP2, TFDP1
PHKB	1.41421356237	0.399225731491	0.183955651881	0.959380869783	PPP1R3F, PPP1R3E, PPP1R3D, PPP1R3C, PPP1R3B, PPP1R3A, PPP1CA, PYGB, PRKACG, PRKACA, PRKACB, PPP1CB, PYGL, PPP1CC
HIC1	1.41421356237	0.710398666143	0.178937259199	2.81760408078	SIRT1, TP53, E2F1, IFNG, PHB, EFNA1, IL6, ATOH1, TFDP2, TFDP1
DOK2	1.41421356237			1.98503479421	IL2RA, IL2RB, TEK, RAC1, HRAS, IL2RG, NRAS, IL2, JAK3, JAK1, ANGPT1, LCK, IKZF3, IL3
TSC22D3	1.41421356237	0.0163784586355	-1.41268160362	3.10397558626	STAT6, BCL2L11, PTGS2, IL10, CD80, CD86, FOXO3, IL2, MYBL1
INHBC	1.41421356237			0.873718238894	TGFB1, TGFB2, ACVRL1, ACVR1, ACVR1C, FSHB, CGA, NODAL, ACVR1B, TGFBR1, BMPR1B, TGFB3, FST, ACVR2B, ACVR2A
NR5A1	1.41421356237			1.34258515787	IGF1R, IGF1, STAR, PBX1, LHX9, SCARB1, IPMK, CYB5A, INSL3, CYP17A1, NR0B1, GNRH1, GCFC2, CYP11B2, CYP11B1, AMHR2, ICOS, STARD7, SULT2A1
POU5F1	1.41421356237	0.0539145232157	-0.864294054606	0.229535733799	SNAI1, GHRL, HDAC9, BIRC5, CDX2, EPHA1, CTNNB1, FOXM1, TDGF1, DPPA4, SOX2, RICTOR, CDK2AP1, CAV1, FGF4, STAT3, NR6A1, NANOG, NR2F1, NR2F2, ZIC3, ARHGDIA, NR5A2, TET2, TPT1, ESRRB, CD44, CAMK2G, FOXD3, LIN28A, SALL4, SALL1, LGALS3, EPCAM, SRY, FGF2, BMP4, TP53, CCND1, IRS1, CSF2, FRAT2, KRT12, PKM
IFT88	1.41421356237	0.000106095999266	-0.663485200409	4.94705227958	GLI2, CITED2, GLI1, SUFU, GLI3
TFAP4	1.41421356237	0.0248982033028	-0.859001574065	inf	CDKN1A
LASP1	1.41421356237	0.000116430258567	0.779549496188	5.79109933593	S100A11, IGF1, TP53, PLAU
RANBP1	1.41421356237	0.198563770187	0.402578653413	3.43873707761	NUTF2, E2F1, RAN, SP1, KPNB1, KPNA2, TFDP2, TFDP1
CCNB2	1.41421356237	0.242490208595	0.59370729666	1.8729534241	WNT3A, PLK1, CPEB4, PLK3, PLK2, MEN1, CPEB3, CPEB2, FOXM1, MYBL2, CDC16, GADD45A, GADD45B, ANAPC11, ANAPC10, ANAPC13, GADD45G, WEE2, WEE1, LIN37, CDC25C, CDC25B, CDC25A, PKMYT1, SLK, ANAPC1, ANAPC2, ANAPC5, ANAPC4, LIN9, CDC27, CDC26, FZR1, CDC23, RBBP4, SFN, LIN54, LIN52, CDC20
LCP2	1.41421356237			0.530142463974	HLA-A, RAP1B, RAP1A, PLCG2, PLCG1, CD247, MS4A2, FCER1G, FCER1A, GRAP, MAP3K1, MAP3K7, GRAP2, ZAP70, CD8A, HLA-DRB1, PRKCQ, CD8B, PTPN6, CD101, SYK, PTPN11, VAV2, B2M, LCK, VAV1, GRB2, LAT, CD3G, CD3D, CD3E, CDC42
SOX10	1.41421356237			1.7808556422	CNTF, MITF, DHH, ASCL1, FOXD3, DISC1, SOX9, SNAI2
SIN3A	1.41421356237	1.39579726939e-05	-0.800856921273	3.83764294882	SMAD4, SMAD2, SMAD3, GLI3, GLI1, MYC, TERT
NEUROG3	1.41421356237			0.873718238894	NEUROD1, STAT3, HDAC9, ASCL1, INSM1, FEV, PAX4, FOXM1, GDNF, OVOL1, HGF, HES1, NEUROG1, INS, HES6
TBC1D1	1.41421356237	0.386015607269	0.235521352469	1.05548878084	RAB8A, PRKAB2, PRKAB1, PRKAG1, PRKAG3, PRKAG2, PRKAA2, PRKAA1, RAB2A, RAB11B, RAB10, RAB13, RAB14
HDAC2	1.41421356237	0.0736935204662	0.357597973161	1.07587026286	SMAD4, CDKN1A, SMAD2, SMAD3, FDXR, MECOM, RBPJ, UBTF, GLI3, GLI1, CDH1, TERT, RBPJL, ISYNA1, CAMK2B, TAF1B, TAF1A, TAF1D, TBP, CSF2, DKK1, RUNX1
ELMO1	1.41421356237	0.226398694461	0.424449765726	3.43873707761	RAC2, RAC1, DOCK2, DOCK1, FGR, DOCK5, HCK, LYN
NR1H4	1.41421356237			2.3508506836	GCG, SDC1, CREB5, FABP6, ABCB11, APOC2, FETUB, CYP8B1, PLTP, NR0B2, CYP7A1, APOA1
APAF1	1.41421356237	0.761581564788	0.202705268298	0.494474149584	BCL2L1, BIRC3, BIRC2, BAX, CASP10, AKT1, XIAP, DIABLO, BAK1, CRABP2, PEA15, CFLAR, CARD8, CASP6, CARD18, CARD17, CARD16, CYCS, CASP2, E2F7, CASP7, CASP4, CASP5, TP53, CASP3, E2F1, CASP1, CASP12, CASP8, CASP9, TFDP2, TFDP1, BCL2
PHKA1	1.41421356237	0.000791817659295	-0.657161126719	0.959380869783	PPP1R3F, PPP1R3E, PPP1R3D, PPP1R3C, PPP1R3B, PPP1R3A, PPP1CA, PYGB, PRKACG, PRKACA, PRKACB, PPP1CB, PYGL, PPP1CC
SEH1L	1.41421356237	0.586816459352	-0.0988330672065	0.959380869783	NXF5, NUP133, NXF1, SESN2, NXF3, SEC13, NCOA5, NUP93, NUP85, NUP107, DEPDC5, NUP98, NPRL3, NPRL2
REV3L	1.41421356237	0.244374407888	-0.720023248258	inf	PCNA
ENO1	1.41421356237	0.113867377057	-0.467705879065	2.62403214253	MAX, MYC, ARNT, HIF1A, FBXW7
SMARCC2	1.41421356237	0.100929139021	-0.437882077776	3.10397558626	GTF2E1, NR3C1, GTF2F1, SGK1, IFNB1, GTF2B, GTF2A1, HIST2H3A, GTF3A
PIAS2	1.41421356237	0.156515518308	-0.388822580394	1.42781911828	STAT6, STAT4, STAT3, STAT2, STAT1, SUMO1, MAX, STAT5B, STAT5A, MYC
SP1	1.41421356237	0.013108348784	-0.747636312159	3.53964241485	PTGS2, BCL2L2, PMAIP1, TIMP1, IDI1, DHCR7, GGPS1, B3GAT3, CAV1, LHX3, PIK3CA, MAP3K1, RETN, OAS2, CYP51A1, MYC, PRTN3, CDKN2B, CDKN2C, CLCN2, LPL, EHHADH, SNAP25, CCND2, SLC2A1, PTEN, FAT1, UTRN, APC, PSG5, DDAH2, MMP14, NFATC1, TNFSF10, MAPK12, CDKN1A, BCL2L2-PABPN1, HIF1A, IL6, ZBTB7A, EDNRB, MAT2A, GAST, APOA2, PHLDA2, TNNT1, SREBF2, APOB, EGR1, ENG, FDFT1, NR1H3, PRSS50, NDUFV2, KCNQ2, VEGFA, TK1, TP53, IVL, PDX1, DNMT1, SMAD7, MAPK14, SLC4A7, ME1, MAPK11, PPA1, FABP1, FZD1, ZBTB10, ASPN, FHL2, MAPK1, FASN, MAPK8, MAPK9, RANBP1, HMGCS2, NFKBIA, ACACB, ASCL2, CHRNA1, MVK, FSCN3, FSCN1, NFYC, HOXA7, ACOX1, LEP, COL1A2, ABCA1, VMP1, MT2A, DHFR, BIRC5, BAX, FOXO3, NFYB, NFYA, NGFR, MAPK10, ADAM17, BBC3, CD248, CEBPD, COX2, FAS, RB1, APOA1, KLF6, ABCB1, DOK7, TERT, HSD17B4, CPT1A, PDGFA, NOS2, ITGB5, CHRM1, AR, STK39, CCNB1, E2F1, CALCR, PMVK, ROCK1, MAPK13, ATF3
